22	0.057	-0.086	-0.104	-0.041	-0.046	0.052	-0.007	0.082	0.030	-0.077	0.027	0.012	0.113	-0.103	-0.033	1.000	0.090	-0.036	-0.023	-0.059	0.094	0.042	0.024	-0.031	-0.043	0.042	-0.008	-0.061	-0.063	0.013	0.012	0.039	0.020	0.036	-0.029	0.118	0.017	0.044	0.002	-0.031	0.024	0.130	-0.009	-0.032	-0.021	-0.017	-0.027	0.030	-0.011	-0.098
23	-0.023	-0.063	-0.116	0.064	-0.015	0.083	-0.047	0.085	0.154	-0.058	-0.066	-0.025	0.012	-0.042	-0.030	0.090	1.000	-0.051	-0.048	0.093	0.060	0.006	-0.071	0.004	-0.072	-0.011	-0.000	0.128	0.083	0.025	-0.011	-0.009	-0.001	-0.052	0.045	0.052	-0.145	0.158	0.054	-0.076	0.050	-0.099	0.028	-0.103	0.002	0.003	0.007	0.132	-0.055	0.050
24	0.056	-0.047	0.011	-0.030	-0.001	-0.013	-0.011	0.005	-0.003	0.071	0.040	0.026	-0.025	-0.074	0.012	-0.036	-0.051	1.000	0.058	0.051	0.036	0.042	0.021	0.033	-0.054	-0.040	-0.092	0.082	0.000	0.011	0.007	0.059	0.028	-0.002	-0.070	-0.056	0.060	0.017	0.065	0.081	0.092	-0.055	-0.042	0.084	-0.134	-0.111	-0.090	-0.020	0.102	-0.086
25	-0.018	0.083	0.010	0.073	0.080	-0.052	0.064	0.034	0.002	0.013	-0.020	-0.001	-0.046	0.053	-0.025	-0.023	-0.048	0.058	1.000	0.007	0.035	-0.022	-0.024	0.036	-0.081	0.029	-0.063	-0.073	-0.098	-0.011	-0.030	0.064	0.012	-0.008	0.040	0.107	0.037	-0.088	-0.021	-0.051	-0.075	-0.015	-0.030	0.147	-0.016	-0.094	0.073	0.013	0.005	-0.006
26	0.025	0.030	-0.044	0.034	0.027	0.079	-0.027	-0.092	-0.033	-0.021	-0.021	0.016	0.073	0.055	-0.011	-0.059	0.093	0.051	0.007	1.000	0.058	-0.119	-0.166	-0.045	0.030	0.050	0.050	-0.010	0.006	0.044	0.039	-0.102	-0.047	-0.044	0.083	0.032	-0.035	0.020	0.018	0.003	0.021	-0.049	0.067	-0.049	0.079	0.077	-0.013	-0.087	-0.035	-0.101
27	0.081	-0.081	-0.141	0.021	-0.030	-0.013	-0.057	0.060	-0.036	0.025	0.074	-0.011	-0.004	0.087	0.034	0.094	0.060	0.036	0.035	0.058	1.000	-0.006	-0.007	-0.090	-0.028	-0.069	-0.038	-0.005	-0.049	0.145	-0.061	0.005	0.019	0.043	0.031	0.058	0.045	-0.026	-0.041	-0.076	-0.004	-0.009	-0.008	-0.005	-0.075	-0.071	-0.059	-0.040	0.036	0.045
28	0.011	-0.066	0.157	-0.048	-0.117	0.032	-0.062	0.089	0.040	-0.006	0.082	0.049	0.009	-0.085	0.030	0.042	0.006	0.042	-0.022	-0.119	-0.006	1.000	0.005	-0.003	-0.004	-0.006	0.082	-0.014	0.086	-0.028	-0.054	0.065	0.027	0.026	-0.030	-0.059	0.009	-0.097	0.005	-0.034	-0.002	-0.013	-0.130	0.052	0.025	-0.090	-0.041	-0.121	0.121	0.064
29	0.141	0.009	0.001	0.021	-0.080	0.006	0.027	0.039	-0.022	0.019	0.162	-0.046	0.054	-0.057	-0.077	0.024	-0.071	0.021	-0.024	-0.166	-0.007	0.005	1.000	0.049	-0.008	-0.022	0.015	-0.046	-0.053	0.011	0.055	0.052	-0.066	0.068	0.040	0.069	-0.042	-0.016	-0.077	0.006	0.076	0.048	-0.022	0.026	-0.071	-0.045	0.053	0.077	0.042	0.040
3	0.029	0.032	0.080	-0.044	0.084	0.051	-0.061	0.028	0.054	0.098	0.136	-0.001	-0.040	-0.100	0.034	-0.031	0.004	0.033	0.036	-0.045	-0.090	-0.003	0.049	1.000	0.014	-0.040	0.067	-0.057	-0.055	0.001	-0.119	0.073	-0.092	-0.072	0.059	-0.007	0.024	0.029	-0.035	0.011	0.004	-0.037	0.054	-0.012	-0.084	0.040	-0.148	0.026	-0.031	-0.009
30	-0.013	0.035	-0.021	-0.006	0.011	-0.032	-0.055	0.023	-0.097	0.028	0.057	-0.001	0.094	0.034	-0.078	-0.043	-0.072	-0.054	-0.081	0.030	-0.028	-0.004	-0.008	0.014	1.000	-0.013	0.115	0.027	-0.029	-0.107	0.075	0.005	0.025	-0.069	-0.010	0.064	0.093	-0.002	0.007	0.028	-0.005	0.061	-0.019	-0.057	0.022	-0.004	0.047	-0.059	-0.123	0.090
31	-0.097	-0.030	0.022	-0.040	0.029	-0.032	-0.083	-0.103	0.002	-0.022	0.094	0.006	-0.039	0.107	0.046	0.042	-0.011	-0.040	0.029	0.050	-0.069	-0.006	-0.022	-0.040	-0.013	1.000	-0.038	0.101	0.015	0.029	0.129	-0.034	0.010	-0.049	-0.087	-0.033	-0.010	0.055	0.004	-0.011	0.069	-0.008	-0.028	0.074	0.091	0.040	-0.033	0.020	-0.057	0.004
32	0.042	-0.026	-0.043	0.010	0.013	0.133	0.065	-0.016	-0.025	0.054	0.074	-0.011	0.072	-0.068	0.071	-0.008	-0.000	-0.092	-0.063	0.050	-0.038	0.082	0.015	0.067	0.115	-0.038	1.000	-0.064	0.065	0.005	0.018	0.000	-0.038	0.016	-0.057	0.051	0.010	0.027	-0.143	-0.081	-0.139	0.038	-0.133	-0.079	-0.015	0.050	-0.051	0.042	0.057	0.035
33	-0.041	0.044	0.004	-0.029	-0.053	0.111	-0.008	0.044	-0.081	0.025	-0.015	0.002	-0.085	0.010	0.064	-0.061	0.128	0.082	-0.073	-0.010	-0.005	-0.014	-0.046	-0.057	0.027	0.101	-0.064	1.000	-0.105	0.003	0.090	-0.038	-0.030	0.127	-0.046	-0.014	-0.001	0.007	-0.005	0.072	0.137	-0.108	-0.028	0.018	0.083	0.003	-0.053	0.037	0.021	-0.053
34	0.116	-0.023	-0.011	0.021	-0.030	0.056	-0.004	-0.084	0.031	0.010	-0.041	0.080	0.058	0.054	0.003	-0.063	0.083	0.000	-0.098	0.006	-0.049	0.086	-0.053	-0.055	-0.029	0.015	0.065	-0.105	1.000	-0.027	0.014	-0.078	-0.051	-0.068	0.034	-0.028	0.041	0.036	0.017	0.085	-0.070	-0.009	0.057	-0.029	0.038	-0.075	0.052	0.084	-0.071	0.121
35	0.012	-0.006	0.074	-0.019	-0.147	0.049	0.036	-0.024	-0.030	0.020	0.019	-0.042	-0.124	0.103	0.016	0.013	0.025	0.011	-0.011	0.044	0.145	-0.028	0.011	0.001	-0.107	0.029	0.005	0.003	-0.027	1.000	-0.036	0.024	0.035	0.035	-0.046	-0.047	0.030	-0.031	0.068	-0.088	0.084	0.001	0.038	0.138	-0.024	0.100	-0.049	-0.012	-0.072	0.012
36	0.112	0.045	-0.090	-0.041	-0.077	-0.062	-0.051	-0.094	-0.061	-0.012	0.042	0.129	-0.033	0.006	0.022	0.012	-0.011	0.007	-0.030	0.039	-0.061	-0.054	0.055	-0.119	0.075	0.129	0.018	0.090	0.014	-0.036	1.000	-0.057	0.030	-0.025	-0.039	0.099	0.010	-0.024	0.057	0.063	0.046	0.026	0.025	-0.092	-0.006	0.062	-0.059	0.044	-0.064	0.174
37	-0.053	0.028	-0.019	0.137	0.039	-0.000	0.023	0.096	-0.128	0.014	0.019	-0.050	-0.027	-0.093	-0.164	0.039	-0.009	0.059	0.064	-0.102	0.005	0.065	0.052	0.073	0.005	-0.034	0.000	-0.038	-0.078	0.024	-0.057	1.000	0.050	0.065	-0.081	-0.043	-0.054	0.056	0.032	-0.024	-0.047	0.015	0.095	0.095	0.009	-0.061	-0.035	-0.100	0.093	-0.043
38	-0.071	0.009	0.046	-0.009	0.000	-0.109	0.035	0.028	-0.010	0.065	0.075	0.006	0.060	-0.023	0.144	0.020	-0.001	0.028	0.012	-0.047	0.019	0.027	-0.066	-0.092	0.025	0.010	-0.038	-0.030	-0.051	0.035	0.030	0.050	1.000	-0.011	-0.033	-0.038	0.012	-0.071	-0.018	-0.049	0.038	0.072	0.073	0.009	0.012	-0.072	-0.058	-0.056	0.005	-0.053
39	-0.004	0.038	-0.039	0.050	0.089	0.006	0.074	0.071	0.061	0.050	-0.020	-0.099	-0.057	0.050	-0.087	0.036	-0.052	-0.002	-0.008	-0.044	0.043	0.026	0.068	-0.072	-0.069	-0.049	0.016	0.127	-0.068	0.035	-0.025	0.065	-0.011	1.000	0.018	-0.101	-0.133	-0.027	0.020	-0.027	0.049	-0.035	-0.064	0.015	-0.005	-0.073	-0.070	0.019	0.160	0.031
4	0.057	-0.005	-0.016	0.029	0.013	0.051	-0.075	-0.044	-0.005	-0.015	0.037	-0.012	0.025	-0.039	-0.024	-0.029	0.045	-0.070	0.040	0.083	0.031	-0.030	0.040	0.059	-0.010	-0.087	-0.057	-0.046	0.034	-0.046	-0.039	-0.081	-0.033	0.018	1.000	0.095	-0.202	-0.012	-0.001	-0.017	0.029	-0.140	0.027	-0.037	-0.021	0.050	0.075	0.056	0.071	0.032
40	0.031	0.131	-0.079	0.023	-0.023	-0.067	-0.051	0.010	-0.027	0.029	-0.023	0.024	-0.046	-0.089	-0.063	0.118	0.052	-0.056	0.107	0.032	0.058	-0.059	0.069	-0.007	0.064	-0.033	0.051	-0.014	-0.028	-0.047	0.099	-0.043	-0.038	-0.101	0.095	1.000	0.017	0.029	0.039	-0.016	-0.089	0.046	0.012	-0.073	-0.000	-0.057	0.126	0.077	-0.012	-0.017
41	-0.068	-0.075	0.042	-0.114	0.018	-0.046	0.089	0.071	0.010	-0.051	0.017	-0.044	0.080	0.057	0.020	0.017	-0.145	0.060	0.037	-0.035	0.045	0.009	-0.042	0.024	0.093	-0.010	0.010	-0.001	0.041	0.030	0.010	-0.054	0.012	-0.133	-0.202	0.017	1.000	-0.054	0.017	-0.020	-0.102	0.101	-0.011	0.014	-0.045	-0.018	0.044	0.051	0.009	0.106
42	0.092	0.125	-0.142	0.023	0.063	0.106	0.052	0.099	-0.058	-0.047	-0.033	-0.055	-0.016	0.012	-0.006	0.044	0.158	0.017	-0.088	0.020	-0.026	-0.097	-0.016	0.029	-0.002	0.055	0.027	0.007	0.036	-0.031	-0.024	0.056	-0.071	-0.027	-0.012	0.029	-0.054	1.000	-0.141	-0.022	-0.042	0.033	0.064	-0.087	-0.063	0.053	-0.003	0.007	0.044	-0.018
43	-0.100	0.011	0.049	0.048	0.014	-0.048	-0.017	-0.030	0.118	-0.002	-0.045	0.027	-0.011	-0.074	-0.039	0.002	0.054	0.065	-0.021	0.018	-0.041	0.005	-0.077	-0.035	0.007	0.004	-0.143	-0.005	0.017	0.068	0.057	0.032	-0.018	0.020	-0.001	0.039	0.017	-0.141	1.000	0.064	0.027	0.016	0.000	0.020	-0.025	0.013	0.089	-0.038	-0.058	-0.059
44	-0.020	-0.124	-0.030	0.028	-0.005	0.027	-0.074	0.029	0.047	0.029	-0.003	0.092	-0.012	-0.062	0.063	-0.031	-0.076	0.081	-0.051	0.003	-0.076	-0.034	0.006	0.011	0.028	-0.011	-0.081	0.072	0.085	-0.088	0.063	-0.024	-0.049	-0.027	-0.017	-0.016	-0.020	-0.022	0.064	1.000	0.024	-0.105	-0.048	-0.030	0.038	0.014	0.030	0.079	-0.038	-0.002
45	-0.049	-0.091	0.018	0.054	-0.010	0.004	0.011	-0.026	0.076	-0.109	0.030	-0.002	-0.053	0.034	0.035	0.024	0.050	0.092	-0.075	0.021	-0.004	-0.002	0.076	0.004	-0.005	0.069	-0.139	0.137	-0.070	0.084	0.046	-0.047	0.038	0.049	0.029	-0.089	-0.102	-0.042	0.027	0.024	1.000	-0.032	-0.033	0.023	-0.050	-0.019	-0.048	-0.074	0.014	-0.061
46	-0.005	0.086	0.005	0.035	0.175	-0.010	0.126	0.020	-0.094	-0.037	0.053	0.037	-0.047	0.006	0.027	0.130	-0.099	-0.055	-0.015	-0.049	-0.009	-0.013	0.048	-0.037	0.061	-0.008	0.038	-0.108	-0.009	0.001	0.026	0.015	0.072	-0.035	-0.140	0.046	0.101	0.033	0.016	-0.105	-0.032	1.000	0.012	0.016	0.001	0.007	-0.013	-0.016	-0.049	0.023
47	-0.061	0.011	0.025	0.053	0.032	-0.073	0.101	-0.026	-0.100	0.029	0.021	0.014	0.025	0.026	-0.048	-0.009	0.028	-0.042	-0.030	0.067	-0.008	-0.130	-0.022	0.054	-0.019	-0.028	-0.133	-0.028	0.057	0.038	0.025	0.095	0.073	-0.064	0.027	0.012	-0.011	0.064	0.000	-0.048	-0.033	0.012	1.000	0.025	0.005	0.070	0.043	0.004	-0.096	-0.006
48	0.055	-0.034	0.088	0.094	-0.064	-0.050	-0.039	-0.022	0.007	-0.027	0.044	-0.005	-0.023	0.117	-0.005	-0.032	-0.103	0.084	0.147	-0.049	-0.005	0.052	0.026	-0.012	-0.057	0.074	-0.079	0.018	-0.029	0.138	-0.092	0.095	0.009	0.015	-0.037	-0.073	0.014	-0.087	0.020	-0.030	0.023	0.016	0.025	1.000	-0.047	-0.089	-0.053	-0.091	0.068	-0.084
49	-0.100	-0.072	0.011	0.136	0.074	-0.014	-0.028	-0.040	-0.040	0.062	0.011	0.083	0.007	-0.017	0.031	-0.021	0.002	-0.134	-0.016	0.079	-0.075	0.025	-0.071	-0.084	0.022	0.091	-0.015	0.083	0.038	-0.024	-0.006	0.009	0.012	-0.005	-0.021	-0.000	-0.045	-0.063	-0.025	0.038	-0.050	0.001	0.005	-0.047	1.000	0.121	0.062	0.049	0.049	-0.093
5	-0.107	0.000	-0.037	-0.139	0.088	0.041	-0.029	-0.055	-0.000	0.082	-0.011	0.008	0.033	-0.030	0.024	-0.017	0.003	-0.111	-0.094	0.077	-0.071	-0.090	-0.045	0.040	-0.004	0.040	0.050	0.003	-0.075	0.100	0.062	-0.061	-0.072	-0.073	0.050	-0.057	-0.018	0.053	0.013	0.014	-0.019	0.007	0.070	-0.089	0.121	1.000	-0.017	0.116	0.071	0.018
6	-0.073	0.031	0.051	0.001	-0.046	-0.038	0.041	0.057	0.041	0.049	-0.059	-0.027	0.085	-0.014	-0.003	-0.027	0.007	-0.090	0.073	-0.013	-0.059	-0.041	0.053	-0.148	0.047	-0.033	-0.051	-0.053	0.052	-0.049	-0.059	-0.035	-0.058	-0.070	0.075	0.126	0.044	-0.003	0.089	0.030	-0.048	-0.013	0.043	-0.053	0.062	-0.017	1.000	-0.013	0.035	0.101
7	-0.125	0.009	-0.098	-0.094	-0.020	0.035	0.048	-0.019	0.035	-0.005	-0.127	0.029	0.012	-0.145	0.062	0.030	0.132	-0.020	0.013	-0.087	-0.040	-0.121	0.077	0.026	-0.059	0.020	0.042	0.037	0.084	-0.012	0.044	-0.100	-0.056	0.019	0.056	0.077	0.051	0.007	-0.038	0.079	-0.074	-0.016	0.004	-0.091	0.049	0.116	-0.013	1.000	0.014	0.003
8	-0.071	-0.003	0.037	0.047	-0.043	-0.106	-0.015	0.131	0.001	-0.047	-0.015	-0.036	-0.069	-0.160	-0.152	-0.011	-0.055	0.102	0.005	-0.035	0.036	0.121	0.042	-0.031	-0.123	-0.057	0.057	0.021	-0.071	-0.072	-0.064	0.093	0.005	0.160	0.071	-0.012	0.009	0.044	-0.058	-0.038	0.014	-0.049	-0.096	0.068	0.049	0.071	0.035	0.014	1.000	0.157
9	-0.049	0.101	-0.065	0.017	-0.073	-0.042	-0.049	-0.061	-0.054	-0.019	-0.169	0.012	0.060	0.035	-0.051	-0.098	0.050	-0.086	-0.006	-0.101	0.045	0.064	0.040	-0.009	0.090	0.004	0.035	-0.053	0.121	0.012	0.174	-0.043	-0.053	0.031	0.032	-0.017	0.106	-0.018	-0.059	-0.002	-0.061	0.023	-0.006	-0.084	-0.093	0.018	0.101	0.003	0.157	1.000
