17	-0.063	-0.089	-0.083	0.109	-0.189	-0.049	-0.017	-0.046	-0.051	1.000	-0.069	0.045	0.120	0.014	-0.060	-0.037	-0.070	-0.004	0.001	0.044	0.048	0.020	-0.130	-0.073	0.021	0.167	0.067	0.065	-0.045	-0.042	-0.054	0.046	0.000	0.076	0.123	0.106	0.175	0.063	-0.026	-0.015	0.133	-0.020	-0.024	0.023	-0.114	-0.109	-0.026	-0.039	-0.076	0.062
18	0.034	0.082	-0.033	0.082	-0.036	0.087	-0.051	0.050	-0.050	-0.069	1.000	0.053	-0.104	-0.071	-0.016	-0.067	0.140	0.101	0.031	0.058	-0.051	0.056	-0.004	-0.054	-0.008	-0.016	-0.144	0.068	0.010	-0.000	0.011	0.033	0.114	0.001	-0.054	-0.079	0.034	0.036	-0.106	-0.093	-0.013	0.075	0.163	-0.049	-0.011	0.134	0.007	0.099	-0.039	0.056
19	-0.049	-0.128	-0.084	0.149	-0.045	-0.029	-0.065	0.020	0.027	0.045	0.053	1.000	0.069	-0.129	0.010	0.111	0.029	-0.014	-0.020	-0.137	-0.030	0.118	-0.065	-0.044	0.099	-0.017	-0.009	0.060	-0.158	-0.025	-0.020	-0.041	0.075	-0.055	0.102	-0.014	0.023	0.086	0.082	0.113	0.099	-0.039	0.049	-0.001	-0.094	0.005	0.072	0.001	0.035	-0.013
2	-0.036	-0.099	0.012	0.007	0.028	-0.026	-0.014	-0.037	-0.062	0.120	-0.104	0.069	1.000	0.072	-0.005	-0.007	-0.080	-0.106	0.038	-0.076	0.057	-0.032	0.013	0.036	-0.041	0.026	0.056	-0.077	-0.081	0.016	-0.099	-0.021	-0.080	0.072	0.085	0.023	0.049	0.178	-0.070	0.133	0.025	0.005	-0.081	0.092	0.059	-0.093	-0.096	-0.061	-0.127	-0.037
20	-0.095	-0.076	-0.066	0.074	0.067	0.052	-0.005	-0.039	0.007	0.014	-0.071	-0.129	0.072	1.000	-0.098	-0.030	-0.077	0.098	-0.106	-0.021	-0.056	-0.049	-0.053	0.066	0.013	0.134	0.017	-0.145	-0.025	-0.037	0.037	-0.015	-0.001	-0.011	0.127	0.016	-0.067	-0.151	-0.109	0.108	0.028	0.094	-0.024	-0.015	-0.003	-0.067	-0.060	0.039	-0.011	0.056
21	-0.031	-0.012	0.163	-0.086	0.006	-0.064	0.112	-0.034	-0.111	-0.060	-0.016	0.010	-0.005	-0.098	1.000	0.061	0.049	0.012	-0.089	0.007	-0.043	-0.060	-0.071	0.009	-0.037	0.050	-0.155	-0.057	-0.019	0.066	-0.024	0.006	-0.012	0.103	0.050	-0.016	0.017	-0.059	0.016	-0.047	0.050	-0.022	0.015	0.019	-0.026	0.021	0.042	-0.118	-0.060	-0.043
22	0.097	0.042	0.013	-0.025	-0.118	0.004	-0.032	0.217	-0.016	-0.037	-0.067	0.111	-0.007	-0.030	0.061	1.000	-0.105	-0.158	-0.099	-0.028	0.005	0.032	0.039	-0.074	0.064	-0.017	0.048	-0.020	0.004	0.032	-0.009	-0.089	-0.058	0.074	0.027	0.070	0.004	-0.003	0.072	0.125	-0.082	-0.046	-0.009	0.016	-0.021	0.016	-0.078	-0.092	0.015	-0.061
23	-0.042	0.017	-0.101	0.133	-0.099	0.059	0.063	-0.034	0.058	-0.070	0.140	0.029	-0.080	-0.077	0.049	-0.105	1.000	0.054	0.039	0.021	0.117	0.014	-0.105	-0.031	0.026	-0.088	-0.073	-0.082	-0.010	-0.037	0.069	-0.020	-0.033	-0.064	-0.107	-0.011	0.055	-0.094	0.000	-0.069	0.065	0.023	0.050	0.147	0.018	0.022	0.021	-0.043	0.008	0.128
24	-0.071	-0.047	-0.039	0.034	-0.027	-0.028	-0.000	-0.065	-0.063	-0.004	0.101	-0.014	-0.106	0.098	0.012	-0.158	0.054	1.000	0.108	0.070	-0.010	-0.050	0.014	0.041	-0.025	-0.005	-0.054	-0.014	-0.009	-0.117	0.035	0.095	-0.000	0.071	0.004	0.048	-0.078	0.061	0.024	-0.091	-0.093	-0.113	-0.019	0.067	0.033	0.085	0.057	-0.035	-0.125	0.162
25	-0.120	-0.123	-0.106	0.023	-0.075	0.049	-0.139	0.113	-0.055	0.001	0.031	-0.020	0.038	-0.106	-0.089	-0.099	0.039	0.108	1.000	0.025	-0.018	-0.072	0.056	-0.004	0.064	-0.153	0.028	-0.027	-0.041	-0.229	-0.033	0.053	-0.040	0.054	-0.048	-0.084	-0.099	0.099	0.049	0.083	0.144	-0.010	-0.054	-0.001	-0.030	0.050	0.062	-0.131	-0.007	0.106
26	-0.083	-0.017	0.056	-0.059	0.007	-0.047	-0.074	0.054	0.087	0.044	0.058	-0.137	-0.076	-0.021	0.007	-0.028	0.021	0.070	0.025	1.000	0.040	-0.040	-0.040	-0.038	-0.003	-0.040	0.032	-0.032	0.043	0.051	0.038	-0.036	-0.024	-0.017	-0.068	0.013	0.032	0.093	0.034	0.047	-0.086	0.012	-0.037	-0.114	-0.027	-0.025	0.025	-0.133	0.010	-0.045
27	0.091	0.105	0.123	-0.098	-0.067	-0.102	-0.095	-0.033	0.054	0.048	-0.051	-0.030	0.057	-0.056	-0.043	0.005	0.117	-0.010	-0.018	0.040	1.000	-0.085	-0.052	-0.120	-0.118	-0.000	-0.000	-0.128	0.010	-0.132	0.043	-0.143	0.127	-0.008	0.041	-0.002	0.123	0.059	-0.033	0.114	0.023	-0.066	-0.040	0.004	-0.154	-0.056	0.085	0.045	0.036	0.011
28	0.061	0.044	-0.040	0.073	-0.041	0.026	0.009	-0.040	-0.114	0.020	0.056	0.118	-0.032	-0.049	-0.060	0.032	0.014	-0.050	-0.072	-0.040	-0.085	1.000	-0.048	-0.037	-0.019	0.001	-0.124	0.046	0.030	0.094	-0.102	-0.064	-0.015	-0.027	-0.038	-0.064	-0.056	-0.121	0.024	0.017	0.104	0.006	-0.091	-0.008	-0.032	0.027	-0.047	-0.019	-0.094	-0.043
29	-0.015	0.017	0.014	0.004	0.003	-0.015	0.069	-0.046	0.077	-0.130	-0.004	-0.065	0.013	-0.053	-0.071	0.039	-0.105	0.014	0.056	-0.040	-0.052	-0.048	1.000	0.051	-0.073	-0.094	0.073	-0.068	0.124	-0.128	-0.050	0.103	-0.066	-0.050	-0.094	-0.060	0.053	0.109	-0.122	0.041	-0.015	-0.101	-0.026	0.032	0.197	-0.074	-0.109	0.093	-0.062	-0.012
3	-0.103	-0.008	-0.078	0.058	0.052	-0.018	-0.008	0.069	0.065	-0.073	-0.054	-0.044	0.036	0.066	0.009	-0.074	-0.031	0.041	-0.004	-0.038	-0.120	-0.037	0.051	1.000	-0.056	-0.035	0.007	0.027	-0.054	0.041	-0.001	-0.092	-0.114	0.093	0.067	-0.092	-0.077	-0.005	-0.086	0.027	-0.025	-0.057	-0.037	0.127	-0.038	-0.095	0.041	-0.067	0.003	-0.060
30	-0.061	-0.033	-0.038	0.017	0.088	0.069	0.036	0.197	-0.005	0.021	-0.008	0.099	-0.041	0.013	-0.037	0.064	0.026	-0.025	0.064	-0.003	-0.118	-0.019	-0.073	-0.056	1.000	0.073	-0.096	0.041	-0.126	0.008	0.003	0.088	0.092	-0.104	-0.085	-0.127	-0.036	0.038	0.031	0.008	0.063	-0.138	0.122	-0.037	-0.016	-0.024	0.092	0.010	0.014	0.108
31	0.062	0.012	-0.091	0.073	0.044	0.035	-0.009	0.050	0.014	0.167	-0.016	-0.017	0.026	0.134	0.050	-0.017	-0.088	-0.005	-0.153	-0.040	-0.000	0.001	-0.094	-0.035	0.073	1.000	-0.150	-0.084	-0.004	0.001	0.014	-0.047	-0.036	-0.005	0.028	-0.097	0.144	0.097	-0.132	-0.056	-0.016	-0.001	0.141	0.068	-0.108	-0.113	-0.056	0.016	0.026	-0.037
32	-0.023	-0.059	-0.061	0.051	-0.200	-0.134	-0.061	-0.029	0.215	0.067	-0.144	-0.009	0.056	0.017	-0.155	0.048	-0.073	-0.054	0.028	0.032	-0.000	-0.124	0.073	0.007	-0.096	-0.150	1.000	-0.040	-0.062	-0.013	-0.023	0.035	0.004	-0.063	-0.070	0.090	0.144	0.099	0.049	0.051	-0.068	-0.021	0.021	0.036	0.111	-0.006	-0.033	-0.105	0.011	0.012
33	-0.055	0.029	-0.004	-0.022	0.068	-0.023	-0.056	0.060	-0.084	0.065	0.068	0.060	-0.077	-0.145	-0.057	-0.020	-0.082	-0.014	-0.027	-0.032	-0.128	0.046	-0.068	0.027	0.041	-0.084	-0.040	1.000	-0.034	0.234	-0.002	-0.120	0.056	-0.060	0.108	-0.056	-0.173	-0.015	0.120	-0.111	-0.021	-0.079	0.013	-0.107	-0.007	0.044	0.113	-0.028	-0.091	-0.072
34	0.133	0.105	0.038	0.003	0.006	0.087	-0.026	-0.020	-0.096	-0.045	0.010	-0.158	-0.081	-0.025	-0.019	0.004	-0.010	-0.009	-0.041	0.043	0.010	0.030	0.124	-0.054	-0.126	-0.004	-0.062	-0.034	1.000	-0.171	-0.009	-0.119	-0.047	0.123	0.009	0.021	-0.067	-0.143	-0.033	-0.097	0.047	0.039	0.059	-0.007	-0.013	0.085	0.023	0.072	-0.013	-0.006
35	0.045	0.051	0.007	-0.006	0.023	-0.084	-0.052	0.008	-0.082	-0.042	-0.000	-0.025	0.016	-0.037	0.066	0.032	-0.037	-0.117	-0.229	0.051	-0.132	0.094	-0.128	0.041	0.008	0.001	-0.013	0.234	-0.171	1.000	0.042	-0.046	-0.089	0.059	-0.081	-0.070	-0.002	0.062	0.026	-0.045	-0.080	0.060	-0.035	-0.000	0.156	0.038	0.028	0.058	0.036	-0.129
36	-0.004	0.012	0.034	-0.026	0.012	0.042	-0.070	0.007	-0.003	-0.054	0.011	-0.020	-0.099	0.037	-0.024	-0.009	0.069	0.035	-0.033	0.038	0.043	-0.102	-0.050	-0.001	0.003	0.014	-0.023	-0.002	-0.009	0.042	1.000	0.073	-0.011	-0.114	0.010	0.028	-0.012	-0.062	0.016	-0.019	0.006	-0.014	0.097	0.021	-0.018	0.052	0.139	0.181	-0.082	0.069
37	-0.026	-0.061	-0.054	0.082	-0.035	0.026	0.058	-0.067	0.023	0.046	0.033	-0.041	-0.021	-0.015	0.006	-0.089	-0.020	0.095	0.053	-0.036	-0.143	-0.064	0.103	-0.092	0.088	-0.047	0.035	-0.120	-0.119	-0.046	0.073	1.000	-0.089	-0.096	-0.073	0.003	0.007	0.076	0.018	-0.016	0.068	-0.019	-0.012	-0.033	0.018	-0.027	0.028	0.050	-0.003	0.056
38	-0.088	-0.138	0.004	-0.078	-0.079	-0.153	0.022	0.063	0.110	0.000	0.114	0.075	-0.080	-0.001	-0.012	-0.058	-0.033	-0.000	-0.040	-0.024	0.127	-0.015	-0.066	-0.114	0.092	-0.036	0.004	0.056	-0.047	-0.089	-0.011	-0.089	1.000	-0.051	-0.109	-0.010	0.048	0.017	-0.146	-0.062	-0.090	-0.104	0.061	-0.022	-0.036	-0.050	0.105	0.039	-0.094	0.127
39	0.069	0.013	0.091	-0.085	-0.047	-0.104	-0.080	0.133	-0.037	0.076	0.001	-0.055	0.072	-0.011	0.103	0.074	-0.064	0.071	0.054	-0.017	-0.008	-0.027	-0.050	0.093	-0.104	-0.005	-0.063	-0.060	0.123	0.059	-0.114	-0.096	-0.051	1.000	0.165	-0.042	0.066	-0.003	-0.102	-0.056	-0.119	0.073	-0.084	0.023	0.043	0.137	0.012	-0.054	0.022	-0.030
4	-0.027	0.034	-0.049	0.060	-0.017	0.017	-0.065	0.006	0.005	0.123	-0.054	0.102	0.085	0.127	0.050	0.027	-0.107	0.004	-0.048	-0.068	0.041	-0.038	-0.094	0.067	-0.085	0.028	-0.070	0.108	0.009	-0.081	0.010	-0.073	-0.109	0.165	1.000	-0.002	-0.067	0.022	0.012	0.102	0.047	0.049	-0.046	0.065	-0.005	0.237	0.001	0.090	-0.040	-0.090
40	0.067	0.039	-0.036	0.036	0.009	-0.011	0.049	-0.070	-0.046	0.106	-0.079	-0.014	0.023	0.016	-0.016	0.070	-0.011	0.048	-0.084	0.013	-0.002	-0.064	-0.060	-0.092	-0.127	-0.097	0.090	-0.056	0.021	-0.070	0.028	0.003	-0.010	-0.042	-0.002	1.000	-0.005	-0.131	0.082	0.086	-0.094	0.143	0.075	-0.029	-0.023	-0.030	-0.107	0.018	0.038	0.101
41	0.059	0.102	-0.004	0.024	-0.128	-0.124	0.019	-0.072	0.091	0.175	0.034	0.023	0.049	-0.067	0.017	0.004	0.055	-0.078	-0.099	0.032	0.123	-0.056	0.053	-0.077	-0.036	0.144	0.144	-0.173	-0.067	-0.002	-0.012	0.007	0.048	0.066	-0.067	-0.005	1.000	0.028	-0.141	0.008	0.009	-0.001	0.112	0.057	-0.072	0.010	0.010	0.052	-0.065	0.032
42	-0.049	-0.075	-0.053	-0.041	-0.044	-0.125	-0.089	0.019	0.085	0.063	0.036	0.086	0.178	-0.151	-0.059	-0.003	-0.094	0.061	0.099	0.093	0.059	-0.121	0.109	-0.005	0.038	0.097	0.099	-0.015	-0.143	0.062	-0.062	0.076	0.017	-0.003	0.022	-0.131	0.028	1.000	-0.009	0.042	-0.040	-0.020	-0.003	-0.030	-0.097	0.062	-0.023	-0.084	-0.056	-0.115
43	0.033	0.052	-0.045	-0.014	0.106	0.079	0.025	-0.018	0.011	-0.026	-0.106	0.082	-0.070	-0.109	0.016	0.072	0.000	0.024	0.049	0.034	-0.033	0.024	-0.122	-0.086	0.031	-0.132	0.049	0.120	-0.033	0.026	0.016	0.018	-0.146	-0.102	0.012	0.082	-0.141	-0.009	1.000	0.006	0.010	0.104	0.087	0.012	0.021	0.002	0.058	-0.073	0.021	0.004
44	-0.011	-0.006	-0.017	-0.005	0.019	0.011	-0.095	0.018	0.092	-0.015	-0.093	0.113	0.133	0.108	-0.047	0.125	-0.069	-0.091	0.083	0.047	0.114	0.017	0.041	0.027	0.008	-0.056	0.051	-0.111	-0.097	-0.045	-0.019	-0.016	-0.062	-0.056	0.102	0.086	0.008	0.042	0.006	1.000	0.005	0.140	0.010	-0.047	-0.036	-0.086	0.060	0.042	0.056	-0.016
45	0.011	0.006	-0.017	0.052	-0.139	0.020	-0.001	0.051	-0.079	0.133	-0.013	0.099	0.025	0.028	0.050	-0.082	0.065	-0.093	0.144	-0.086	0.023	0.104	-0.015	-0.025	0.063	-0.016	-0.068	-0.021	0.047	-0.080	0.006	0.068	-0.090	-0.119	0.047	-0.094	0.009	-0.040	0.010	0.005	1.000	-0.034	-0.016	0.061	-0.007	0.096	0.103	-0.053	0.047	-0.019
46	0.103	0.086	0.009	-0.023	0.148	0.186	-0.011	0.072	-0.167	-0.020	0.075	-0.039	0.005	0.094	-0.022	-0.046	0.023	-0.113	-0.010	0.012	-0.066	0.006	-0.101	-0.057	-0.138	-0.001	-0.021	-0.079	0.039	0.060	-0.014	-0.019	-0.104	0.073	0.049	0.143	-0.001	-0.020	0.104	0.140	-0.034	1.000	0.182	0.024	-0.084	0.066	-0.116	0.007	0.177	-0.041
47	-0.014	-0.019	-0.031	0.018	0.085	0.117	-0.033	0.122	0.002	-0.024	0.163	0.049	-0.081	-0.024	0.015	-0.009	0.050	-0.019	-0.054	-0.037	-0.040	-0.091	-0.026	-0.037	0.122	0.141	0.021	0.013	0.059	-0.035	0.097	-0.012	0.061	-0.084	-0.046	0.075	0.112	-0.003	0.087	0.010	-0.016	0.182	1.000	0.094	-0.088	-0.006	0.027	0.081	-0.014	-0.044
48	-0.008	-0.005	-0.069	0.077	-0.071	-0.003	-0.016	-0.007	0.046	0.023	-0.049	-0.001	0.092	-0.015	0.019	0.016	0.147	0.067	-0.001	-0.114	0.004	-0.008	0.032	0.127	-0.037	0.068	0.036	-0.107	-0.007	-0.000	0.021	-0.033	-0.022	0.023	0.065	-0.029	0.057	-0.030	0.012	-0.047	0.061	0.024	0.094	1.000	0.085	0.100	-0.005	-0.086	-0.025	0.011
49	-0.091	-0.028	-0.010	-0.030	0.026	0.140	0.037	-0.072	0.008	-0.114	-0.011	-0.094	0.059	-0.003	-0.026	-0.021	0.018	0.033	-0.030	-0.027	-0.154	-0.032	0.197	-0.038	-0.016	-0.108	0.111	-0.007	-0.013	0.156	-0.018	0.018	-0.036	0.043	-0.005	-0.023	-0.072	-0.097	0.021	-0.036	-0.007	-0.084	-0.088	0.085	1.000	-0.008	-0.035	0.102	0.066	0.056
5	0.029	-0.002	0.107	-0.140	0.036	-0.009	-0.075	0.100	-0.026	-0.109	0.134	0.005	-0.093	-0.067	0.021	0.016	0.022	0.085	0.050	-0.025	-0.056	0.027	-0.074	-0.095	-0.024	-0.113	-0.006	0.044	0.085	0.038	0.052	-0.027	-0.050	0.137	0.237	-0.030	0.010	0.062	0.002	-0.086	0.096	0.066	-0.006	0.100	-0.008	1.000	0.092	-0.000	-0.040	0.011
6	0.016	0.032	0.037	-0.079	-0.019	0.005	-0.093	0.080	0.124	-0.026	0.007	0.072	-0.096	-0.060	0.042	-0.078	0.021	0.057	0.062	0.025	0.085	-0.047	-0.109	0.041	0.092	-0.056	-0.033	0.113	0.023	0.028	0.139	0.028	0.105	0.012	0.001	-0.107	0.010	-0.023	0.058	0.060	0.103	-0.116	0.027	-0.005	-0.035	0.092	1.000	0.087	-0.108	0.046
7	0.129	0.133	-0.001	-0.063	-0.033	-0.002	0.032	-0.089	-0.027	-0.039	0.099	0.001	-0.061	0.039	-0.118	-0.092	-0.043	-0.035	-0.131	-0.133	0.045	-0.019	0.093	-0.067	0.010	0.016	-0.105	-0.028	0.072	0.058	0.181	0.050	0.039	-0.054	0.090	0.018	0.052	-0.084	-0.073	0.042	-0.053	0.007	0.081	-0.086	0.102	-0.000	0.087	1.000	-0.058	0.036
8	0.163	0.191	0.075	-0.042	0.001	-0.031	0.005	0.049	-0.070	-0.076	-0.039	0.035	-0.127	-0.011	-0.060	0.015	0.008	-0.125	-0.007	0.010	0.036	-0.094	-0.062	0.003	0.014	0.026	0.011	-0.091	-0.013	0.036	-0.082	-0.003	-0.094	0.022	-0.040	0.038	-0.065	-0.056	0.021	0.056	0.047	0.177	-0.014	-0.025	0.066	-0.040	-0.108	-0.058	1.000	0.104
9	-0.056	-0.082	-0.054	0.078	-0.042	-0.025	0.076	-0.030	0.009	0.062	0.056	-0.013	-0.037	0.056	-0.043	-0.061	0.128	0.162	0.106	-0.045	0.011	-0.043	-0.012	-0.060	0.108	-0.037	0.012	-0.072	-0.006	-0.129	0.069	0.056	0.127	-0.030	-0.090	0.101	0.032	-0.115	0.004	-0.016	-0.019	-0.041	-0.044	0.011	0.056	0.011	0.046	0.036	0.104	1.000
