gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,99.442,17219,96,0,8768,25986,3863,21081,0.0,30620
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,99.719,5332,13,2,1,5330,27939,33270,0.0,9541
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,98.382,2596,29,2,6127,8720,1,2585,0.0,4495
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,98.953,2387,25,0,49933,52319,25252,27638,0.0,4192
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,99.350,1693,10,1,28801,30492,23245,24937,0.0,3000
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,99.678,1554,5,0,26980,28533,21707,23260,0.0,2780
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,98.119,319,6,0,30847,31165,24938,25256,2.89e-150,549
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,99.578,237,1,0,26654,26890,21471,21707,2.90e-112,423
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,80.071,281,47,4,4721,4999,25431,25704,1.61e-58,244
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,97.222,144,4,0,5983,6126,36431,36574,5.61e-58,242
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,80.142,282,45,6,50112,50385,32661,32939,6.83e-57,239
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,93.548,155,8,1,53052,53206,27786,27938,1.01e-54,232
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,77.253,233,46,6,6081,6311,25094,25321,1.51e-33,161
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,83.193,119,13,1,26974,27085,23950,24068,3.11e-23,127
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,82.883,111,13,1,29512,29622,21707,21811,5.62e-20,116
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,83.654,104,15,2,31067,31169,20,122,3.55e-16,104
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,96.226,53,2,0,4628,4680,24870,24922,2.73e-11,87.8
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,96.226,53,2,0,30425,30477,32568,32620,2.73e-11,87.8
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,97.727,44,1,0,5961,6004,24871,24914,1.72e-07,75.2
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,93.617,47,3,0,5958,6004,32566,32612,2.10e-06,71.6
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,89.583,48,5,0,5913,5960,35581,35628,3.11e-04,64.4
gi|827342770|gb|KR071788.1|,gi|856767127|gb|CP011963.1|,KR071788.1,CP011963.1,96.970,33,1,0,1826,1858,29798,29766,0.16,55.4
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,99.222,11827,77,3,14167,25986,4343566,4331748,0.0,20914
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,97.482,7743,168,8,6451,14172,4351679,4343943,0.0,13073
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,98.275,3131,51,3,50077,53206,4379328,4382456,0.0,5393
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,97.460,3149,45,2,1611,4758,4383995,4387109,0.0,5341
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,98.757,1528,17,1,1,1528,4382457,4383982,0.0,2668
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,95.618,1255,55,0,26654,27908,4331358,4330104,0.0,2015
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,90.051,784,35,2,29694,30477,4328778,4328038,0.0,1092
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,98.881,536,6,0,4674,5209,4327967,4327432,0.0,940
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,99.399,333,2,0,5492,5824,4296285,4295953,2.71e-163,592
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,98.010,201,4,0,5961,6161,4287758,4287958,6.39e-89,345
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,98.324,179,3,0,5983,6161,4428014,4427836,4.60e-78,309
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,99.363,157,1,0,5261,5417,4285722,4285878,7.79e-69,279
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,95.092,163,8,0,31003,31165,4378326,4378488,7.30e-63,259
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,97.973,148,3,0,5258,5405,4428492,4428345,3.10e-61,253
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,80.071,281,47,4,50112,50385,4327920,4327642,1.61e-58,244
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,95.775,142,6,0,30328,30469,4287660,4287801,3.54e-54,230
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,98.400,125,2,0,4628,4752,4328090,4327966,2.23e-50,217
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,70.133,452,129,3,1818,2266,4292278,4291830,6.00e-45,199
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,85.882,170,24,0,29762,29931,4314670,4314501,6.00e-45,199
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,100.000,102,0,0,28474,28575,22253,22354,1.32e-40,185
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,86.620,142,10,1,30338,30470,4378158,4378299,2.39e-37,174
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,91.129,124,11,0,49933,50056,4378484,4378607,2.39e-37,174
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,75.000,284,54,9,4721,4999,4379364,4379635,3.54e-35,167
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,75.000,256,50,9,6056,6308,4378306,4378550,1.16e-28,145
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,100.000,76,0,0,6451,6526,4377555,4377630,1.72e-26,138
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,93.258,89,6,0,29647,29735,4315011,4314923,2.09e-25,134
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,70.134,298,88,1,49295,49591,2213583,2213880,7.31e-25,132
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,98.649,74,1,0,4761,4834,4297775,4297848,8.91e-24,129
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,82.906,117,14,1,29506,29622,4331038,4330928,1.32e-21,122
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,100.000,66,0,0,5759,5824,4312172,4312107,4.61e-21,120
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,93.651,63,4,0,26029,26091,22049,22111,5.26e-14,96.9
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,100.000,48,0,0,5913,5960,4285873,4285920,2.73e-11,87.8
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,96.226,53,2,0,30425,30477,4386979,4387031,2.73e-11,87.8
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,97.778,45,1,0,4628,4672,4287757,4287801,4.93e-08,77.0
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,97.727,44,1,0,5961,6004,4328089,4328046,1.72e-07,75.2
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,93.617,47,3,0,5958,6004,4386977,4387023,2.10e-06,71.6
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,100.000,37,0,0,1093,1129,4365558,4365594,2.55e-05,68.0
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,100.000,35,0,0,3312,3346,4365625,4365659,3.11e-04,64.4
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,100.000,35,0,0,4345,4379,4365690,4365724,3.11e-04,64.4
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,71.311,122,29,2,2736,2854,187460,187578,0.013,59.0
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,66.667,216,70,2,35749,35963,2169768,2169554,0.013,59.0
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,86.364,44,6,0,29490,29533,2188839,2188796,0.56,53.6
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,86.364,44,6,0,29490,29533,2189199,2189156,0.56,53.6
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,73.913,92,20,2,3843,3934,4386222,4386135,0.56,53.6
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,83.333,48,8,0,34995,35042,2170507,2170460,2.0,51.8
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,93.939,33,2,0,1826,1858,4384242,4384210,2.0,51.8
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,100.000,27,0,0,6095,6121,4297938,4297964,6.9,50.0
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,93.750,32,2,0,50112,50143,4327997,4327966,6.9,50.0
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,76.923,65,5,2,4628,4682,4378245,4378309,6.9,50.0
gi|827342770|gb|KR071788.1|,gi|828447807|gb|CP007810.1|,KR071788.1,CP007810.1,91.429,35,3,0,50112,50146,4387072,4387106,6.9,50.0
gi|827342770|gb|KR071788.1|,gi|1015427576|gb|CP012003.1|,KR071788.1,CP012003.1,88.780,10544,1089,30,14798,25292,16070,26568,0.0,13631
gi|827342770|gb|KR071788.1|,gi|1015427576|gb|CP012003.1|,KR071788.1,CP012003.1,88.729,1526,146,7,6407,7916,9648,11163,0.0,1968
gi|827342770|gb|KR071788.1|,gi|1015427576|gb|CP012003.1|,KR071788.1,CP012003.1,97.206,680,18,1,13493,14172,13247,13925,0.0,1137
gi|827342770|gb|KR071788.1|,gi|1015427576|gb|CP012003.1|,KR071788.1,CP012003.1,74.154,1536,298,43,1,1475,27704,29201,0.0,875
gi|827342770|gb|KR071788.1|,gi|1015427576|gb|CP012003.1|,KR071788.1,CP012003.1,82.520,738,120,6,1826,2561,6258,6988,0.0,731
gi|827342770|gb|KR071788.1|,gi|1015427576|gb|CP012003.1|,KR071788.1,CP012003.1,83.968,630,99,1,8060,8689,11348,11975,0.0,679
gi|827342770|gb|KR071788.1|,gi|1015427576|gb|CP012003.1|,KR071788.1,CP012003.1,96.809,94,3,0,6407,6500,8905,8998,6.41e-32,156
gi|827342770|gb|KR071788.1|,gi|1015427576|gb|CP012003.1|,KR071788.1,CP012003.1,85.542,83,11,1,49850,49932,12054,11973,6.41e-13,93.3
gi|827342770|gb|KR071788.1|,gi|1015427576|gb|CP012003.1|,KR071788.1,CP012003.1,79.070,86,18,0,31166,31251,29863,29778,1.72e-07,75.2
gi|827342770|gb|KR071788.1|,gi|1015427576|gb|CP012003.1|,KR071788.1,CP012003.1,91.837,49,4,0,31164,31212,11971,12019,2.10e-06,71.6
gi|827342770|gb|KR071788.1|,gi|1015427576|gb|CP012003.1|,KR071788.1,CP012003.1,87.037,54,7,0,14172,14225,16020,16073,8.91e-05,66.2
gi|827342770|gb|KR071788.1|,gi|1015427576|gb|CP012003.1|,KR071788.1,CP012003.1,87.234,47,6,0,49886,49932,29817,29863,0.013,59.0
gi|827342770|gb|KR071788.1|,gi|32347275|gb|AY228335.1|,KR071788.1,AY228335.1,88.733,10544,1092,33,14798,25292,13313,2817,0.0,13596
gi|827342770|gb|KR071788.1|,gi|32347275|gb|AY228335.1|,KR071788.1,AY228335.1,91.023,5414,447,11,8060,13440,21123,15716,0.0,7559
gi|827342770|gb|KR071788.1|,gi|32347275|gb|AY228335.1|,KR071788.1,AY228335.1,89.027,1531,141,8,6402,7916,22827,21308,0.0,1992
gi|827342770|gb|KR071788.1|,gi|32347275|gb|AY228335.1|,KR071788.1,AY228335.1,74.154,1536,298,43,1,1475,1681,184,0.0,875
gi|827342770|gb|KR071788.1|,gi|32347275|gb|AY228335.1|,KR071788.1,AY228335.1,82.520,738,120,6,1826,2561,25937,25207,0.0,731
gi|827342770|gb|KR071788.1|,gi|32347275|gb|AY228335.1|,KR071788.1,AY228335.1,79.070,86,18,0,31166,31251,36629,36714,1.72e-07,75.2
gi|827342770|gb|KR071788.1|,gi|32347275|gb|AY228335.1|,KR071788.1,AY228335.1,87.037,54,7,0,14172,14225,13363,13310,8.91e-05,66.2
gi|827342770|gb|KR071788.1|,gi|32347275|gb|AY228335.1|,KR071788.1,AY228335.1,87.234,47,6,0,49886,49932,36675,36629,0.013,59.0
gi|827342770|gb|KR071788.1|,gi|32347275|gb|AY228335.1|,KR071788.1,AY228335.1,90.000,40,4,0,28538,28577,23033,23072,0.16,55.4
gi|827342770|gb|KR071788.1|,gi|1120738489|gb|CP018465.1|,KR071788.1,CP018465.1,87.820,9056,1024,24,14798,23811,22310,31328,0.0,11322
gi|827342770|gb|KR071788.1|,gi|1120738489|gb|CP018465.1|,KR071788.1,CP018465.1,92.048,5508,390,16,8704,14172,14667,20165,0.0,7930
gi|827342770|gb|KR071788.1|,gi|1120738489|gb|CP018465.1|,KR071788.1,CP018465.1,95.206,1481,70,1,23812,25292,1,1480,0.0,2347
gi|827342770|gb|KR071788.1|,gi|1120738489|gb|CP018465.1|,KR071788.1,CP018465.1,88.583,1524,152,8,6407,7916,10314,11829,0.0,1948
gi|827342770|gb|KR071788.1|,gi|1120738489|gb|CP018465.1|,KR071788.1,CP018465.1,74.740,1540,288,40,1,1479,2615,4114,0.0,935
gi|827342770|gb|KR071788.1|,gi|1120738489|gb|CP018465.1|,KR071788.1,CP018465.1,82.656,738,119,6,1826,2561,6409,7139,0.0,735
gi|827342770|gb|KR071788.1|,gi|1120738489|gb|CP018465.1|,KR071788.1,CP018465.1,83.333,624,98,3,8085,8706,12039,12658,4.01e-180,648
gi|827342770|gb|KR071788.1|,gi|1120738489|gb|CP018465.1|,KR071788.1,CP018465.1,67.164,268,83,3,13740,14006,4496,4759,1.41e-08,78.8
gi|827342770|gb|KR071788.1|,gi|1120738489|gb|CP018465.1|,KR071788.1,CP018465.1,86.792,53,7,0,14173,14225,22261,22313,3.11e-04,64.4
gi|827342770|gb|KR071788.1|,gi|1120738489|gb|CP018465.1|,KR071788.1,CP018465.1,78.082,73,16,0,31172,31244,4879,4951,0.004,60.8
gi|827342770|gb|KR071788.1|,gi|1120738489|gb|CP018465.1|,KR071788.1,CP018465.1,92.308,39,3,0,28538,28576,6195,6157,0.046,57.2
gi|827342770|gb|KR071788.1|,gi|1015423477|gb|CP011164.1|,KR071788.1,CP011164.1,90.848,7758,648,23,6407,14121,26010,33748,0.0,10742
gi|827342770|gb|KR071788.1|,gi|1015423477|gb|CP011164.1|,KR071788.1,CP011164.1,94.854,2954,151,1,22339,25292,5221,8173,0.0,4639
gi|827342770|gb|KR071788.1|,gi|1015423477|gb|CP011164.1|,KR071788.1,CP011164.1,83.488,3567,536,15,15064,18602,1,3542,0.0,3757
gi|827342770|gb|KR071788.1|,gi|1015423477|gb|CP011164.1|,KR071788.1,CP011164.1,74.154,1536,298,43,1,1475,9298,10795,0.0,875
gi|827342770|gb|KR071788.1|,gi|1015423477|gb|CP011164.1|,KR071788.1,CP011164.1,82.520,738,120,6,1826,2561,21280,22010,0.0,731
gi|827342770|gb|KR071788.1|,gi|1015423477|gb|CP011164.1|,KR071788.1,CP011164.1,86.508,252,34,0,14812,15063,36838,37089,6.83e-76,302
gi|827342770|gb|KR071788.1|,gi|1015423477|gb|CP011164.1|,KR071788.1,CP011164.1,79.070,86,18,0,31166,31251,11450,11365,1.72e-07,75.2
gi|827342770|gb|KR071788.1|,gi|1015423477|gb|CP011164.1|,KR071788.1,CP011164.1,85.185,54,8,0,14172,14225,36783,36836,0.001,62.6
gi|827342770|gb|KR071788.1|,gi|1015423477|gb|CP011164.1|,KR071788.1,CP011164.1,87.234,47,6,0,49886,49932,11404,11450,0.013,59.0
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,96.082,5488,176,9,8704,14172,26603,32070,0.0,8922
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,97.056,4721,130,4,20680,25396,38941,43656,0.0,7878
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,85.886,6150,796,28,14167,20283,32447,38557,0.0,7117
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,92.473,2843,194,11,6087,8922,22142,24971,0.0,4131
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,77.350,1117,246,6,41941,43054,10730,9618,0.0,854
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,91.667,540,45,0,29936,30475,54470,53931,0.0,771
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,73.064,917,237,8,45917,46828,9530,8619,2.08e-139,513
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,72.190,694,191,2,48899,49591,6226,5534,1.32e-97,374
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,91.279,172,15,0,27720,27891,64281,64452,5.61e-58,242
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,86.826,167,22,0,29757,29923,2842,3008,4.92e-46,203
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,91.603,131,11,0,52048,52178,12205,12075,3.78e-41,187
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,86.486,148,11,3,29650,29797,2139,2277,8.33e-37,172
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,97.087,103,3,0,28473,28575,25067,24965,8.33e-37,172
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,98.039,51,1,0,4628,4678,53981,53931,2.73e-11,87.8
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,81.250,96,16,2,31075,31169,22203,22297,9.52e-11,86.0
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,97.727,44,1,0,5961,6004,53980,53937,1.72e-07,75.2
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,80.723,83,14,2,31163,31244,12405,12324,2.10e-06,71.6
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,89.362,47,5,0,49886,49932,12356,12402,0.001,62.6
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,100.000,28,0,0,28549,28576,44061,44034,2.0,51.8
gi|827342770|gb|KR071788.1|,gi|961591094|gb|CP013664.1|,KR071788.1,CP013664.1,85.106,47,6,1,29447,29493,53798,53753,6.9,50.0
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,96.082,5488,176,9,8704,14172,26603,32070,0.0,8922
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,97.056,4721,130,4,20680,25396,38941,43656,0.0,7878
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,85.886,6150,796,28,14167,20283,32447,38557,0.0,7117
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,92.473,2843,194,11,6087,8922,22142,24971,0.0,4131
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,77.350,1117,246,6,41941,43054,10730,9618,0.0,854
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,91.667,540,45,0,29936,30475,54471,53932,0.0,771
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,73.064,917,237,8,45917,46828,9530,8619,2.08e-139,513
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,69.899,887,259,4,48899,49781,6226,5344,7.28e-101,385
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,91.279,172,15,0,27720,27891,64282,64453,5.61e-58,242
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,86.826,167,22,0,29757,29923,2842,3008,4.92e-46,203
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,91.603,131,11,0,52048,52178,12205,12075,3.78e-41,187
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,86.486,148,11,3,29650,29797,2139,2277,8.33e-37,172
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,97.087,103,3,0,28473,28575,25067,24965,8.33e-37,172
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,98.039,51,1,0,4628,4678,53982,53932,2.73e-11,87.8
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,81.250,96,16,2,31075,31169,22203,22297,9.52e-11,86.0
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,97.727,44,1,0,5961,6004,53981,53938,1.72e-07,75.2
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,80.723,83,14,2,31163,31244,12405,12324,2.10e-06,71.6
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,89.362,47,5,0,49886,49932,12356,12402,0.001,62.6
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,100.000,28,0,0,28549,28576,44061,44034,2.0,51.8
gi|827342770|gb|KR071788.1|,gi|780546399|gb|CP008988.1|,KR071788.1,CP008988.1,85.106,47,6,1,29447,29493,53799,53754,6.9,50.0
gi|827342770|gb|KR071788.1|,gi|780541300|gb|CP008991.1|,KR071788.1,CP008991.1,96.082,5488,176,9,8704,14172,26603,32070,0.0,8922
