# blastn
# Iteration: 0
# Query: T00247 , complement(1418501 .. 1465305)
# RID: GYCCGKYD014
# Database: nr
# Fields: query id, subject ids, query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 13208 hits found
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	94.000	150	9	0	34984	35133	836665	836516	3.11e-54	230
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	94.558	147	8	0	34987	35133	3512025	3512171	3.11e-54	230
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.960	149	9	0	34985	35133	2680918	2681066	1.09e-53	228
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.960	149	9	0	34985	35133	3318157	3318009	1.09e-53	228
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.960	149	9	0	34985	35133	4985899	4986047	1.09e-53	228
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.919	148	9	0	34986	35133	2569791	2569938	3.79e-53	226
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.333	150	10	0	34984	35133	3003408	3003557	3.79e-53	226
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.919	148	9	0	34986	35133	3851036	3851183	3.79e-53	226
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.919	148	9	0	34986	35133	4346350	4346497	3.79e-53	226
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	94.483	145	8	0	34986	35130	4690099	4690243	3.79e-53	226
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	89.941	169	15	1	34965	35133	5035547	5035381	3.79e-53	226
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	95.070	142	7	0	34989	35130	2578554	2578413	1.32e-52	224
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	94.521	146	7	1	34987	35132	3519631	3519487	1.32e-52	224
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	94.444	144	8	0	34990	35133	4468296	4468439	1.32e-52	224
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.289	149	10	0	34985	35133	4567631	4567779	1.32e-52	224
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.243	148	10	0	34983	35130	1536414	1536267	4.62e-52	223
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.836	146	9	0	34985	35130	1876308	1876163	4.62e-52	223
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.243	148	10	0	34986	35133	1971010	1970863	4.62e-52	223
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	94.366	142	8	0	34989	35130	74603	74462	1.61e-51	221
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	88.764	178	17	3	34956	35133	3753952	3754126	1.61e-51	221
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.793	145	9	0	34986	35130	5134461	5134605	1.61e-51	221
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.243	148	9	1	34986	35132	2022815	2022962	5.63e-51	219
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	92.715	151	10	1	34984	35133	5018163	5018013	5.63e-51	219
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	92.000	150	12	0	34984	35133	653680	653531	1.97e-50	217
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.793	145	8	1	34989	35133	3968057	3968200	1.97e-50	217
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	92.568	148	11	0	34983	35130	4035157	4035010	1.97e-50	217
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	92.568	148	11	0	34986	35133	4360205	4360352	1.97e-50	217
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	91.946	149	12	0	34985	35133	4150234	4150086	6.86e-50	215
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	92.466	146	11	0	34985	35130	400955	401100	2.39e-49	214
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	91.892	148	12	0	34986	35133	3711981	3712128	2.39e-49	214
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	91.892	148	12	0	34986	35133	4477433	4477286	2.39e-49	214
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	92.517	147	10	1	34986	35132	3116858	3117003	8.36e-49	212
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	92.414	145	11	0	34989	35133	3520303	3520447	8.36e-49	212
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	91.216	148	13	0	34983	35130	1712790	1712643	1.02e-47	208
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	91.275	149	6	2	34989	35130	3399469	3399321	1.02e-47	208
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	92.254	142	11	0	34989	35130	2287027	2287168	3.55e-47	206
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	91.096	146	13	0	34987	35132	29829	29974	1.24e-46	205
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	91.216	148	12	1	34986	35133	1857368	1857222	1.24e-46	205
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	90.476	147	8	1	34987	35133	1690012	1690152	4.33e-46	203
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	90.541	148	12	1	34989	35134	417175	417322	1.51e-45	201
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	90.345	145	14	0	34987	35131	549705	549561	5.27e-45	199
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	88.816	152	12	2	34984	35132	3058079	3057930	2.24e-43	194
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	90.210	143	12	2	34991	35133	1148920	1148780	9.53e-42	188
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	87.919	149	18	0	34985	35133	4129342	4129490	9.53e-42	188
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	88.000	150	17	1	34986	35134	184749	184600	3.33e-41	187
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	89.928	139	13	1	10960	11098	4305465	4305602	1.16e-40	185
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	87.671	146	16	1	34989	35134	2796094	2795951	4.94e-39	179
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	86.301	146	11	1	34985	35130	597386	597250	1.72e-38	178
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	87.333	150	17	2	34986	35134	1162187	1162335	1.72e-38	178
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	85.430	151	22	0	34983	35133	4439993	4440143	2.10e-37	174
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	86.000	150	18	2	34985	35133	1585542	1585689	2.56e-36	170
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	84.314	153	23	1	34981	35133	4466621	4466772	1.09e-34	165
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	83.784	148	13	1	34983	35130	5027043	5027179	1.09e-34	165
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	83.648	159	18	4	34982	35133	540116	539959	4.63e-33	159
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	84.000	150	23	1	34984	35133	785939	786087	4.63e-33	159
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	83.784	148	24	0	34986	35133	1369037	1369184	4.63e-33	159
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	84.459	148	22	1	34984	35130	2162374	2162227	4.63e-33	159
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	85.034	147	19	2	34988	35133	4144403	4144259	4.63e-33	159
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	84.615	143	21	1	34989	35130	471671	471529	5.64e-32	156
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	85.106	141	20	1	34990	35130	2247678	2247817	5.64e-32	156
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	83.784	148	23	1	34986	35133	4037406	4037552	5.64e-32	156
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	91.429	105	8	1	35029	35133	3122137	3122034	1.02e-28	145
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	83.803	142	18	3	34989	35130	414964	414828	3.56e-28	143
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	80.921	152	26	3	34984	35132	58440	58289	6.43e-25	132
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	79.433	141	28	1	34990	35130	4217184	4217323	4.06e-21	120
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	78.723	141	27	2	34990	35130	3427622	3427485	6.02e-19	113
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	78.146	151	27	4	34986	35133	934892	935039	2.10e-18	111
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	77.632	152	31	3	34986	35136	4622822	4622971	2.10e-18	111
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	76.159	151	22	4	34984	35133	50689	50552	8.94e-17	105
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	80.672	119	21	2	34990	35107	4282502	4282619	3.12e-16	104
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	79.528	127	22	3	35001	35127	666917	666795	1.09e-15	102
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	75.342	146	36	0	34989	35134	4037266	4037411	1.09e-15	102
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	80.531	113	20	2	35018	35130	4363763	4363653	1.33e-14	98.7
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	68.864	273	81	4	45752	46022	1150060	1150330	1.62e-13	95.1
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	76.552	145	30	4	34998	35139	4723502	4723359	1.62e-13	95.1
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	70.352	199	59	0	30133	30331	3832181	3832379	5.64e-13	93.3
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	79.832	119	19	4	35018	35134	3850926	3851041	5.64e-13	93.3
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	78.448	116	23	2	27865	27979	398960	398846	6.87e-12	89.7
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	68.641	287	80	7	21224	21505	1706091	1706372	6.87e-12	89.7
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	73.154	149	29	2	34984	35132	4964065	4963928	6.87e-12	89.7
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	74.436	133	34	0	34995	35127	3504824	3504956	2.40e-11	87.8
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	73.571	140	37	0	27879	28018	3032493	3032632	8.37e-11	86.0
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	73.913	138	34	1	27889	28026	1291129	1291264	2.92e-10	84.2
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	73.377	154	37	4	34982	35133	653527	653678	1.24e-08	78.8
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	73.510	151	30	5	34986	35134	1876444	1876302	1.24e-08	78.8
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	73.826	149	35	4	34987	35133	4690245	4690099	1.24e-08	78.8
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	72.973	148	37	3	34985	35130	5018012	5018158	4.34e-08	77.0
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	73.529	136	26	4	34991	35126	2332671	2332546	1.51e-07	75.2
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	73.050	141	34	3	34989	35126	419958	419819	5.28e-07	73.4
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	75.000	116	21	3	35008	35117	2967139	2967252	5.28e-07	73.4
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.478	46	3	0	34987	35032	591675	591630	6.44e-06	69.8
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	71.333	150	40	3	34986	35133	184601	184749	7.84e-05	66.2
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	72.297	148	35	5	34989	35133	401100	400956	7.84e-05	66.2
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	76.404	89	21	0	27891	27979	764345	764433	7.84e-05	66.2
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	69.364	173	51	2	45439	45610	1149744	1149915	7.84e-05	66.2
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	74.561	114	26	3	34985	35097	1277095	1276984	2.74e-04	64.4
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	77.500	80	18	0	27900	27979	2562951	2562872	2.74e-04	64.4
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	72.581	124	32	2	27857	27979	2787206	2787084	2.74e-04	64.4
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	72.180	133	33	3	27867	27997	2789919	2789789	2.74e-04	64.4
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	90.909	44	4	0	35090	35133	213026	213069	0.001	62.6
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	70.922	141	39	2	27860	27999	2792605	2792466	0.001	62.6
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	72.477	109	30	0	27889	27997	2798738	2798630	0.001	62.6
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	71.429	147	38	4	34986	35130	5035381	5035525	0.001	62.6
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	74.725	91	23	0	27889	27979	342526	342436	0.003	60.8
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	86.275	51	7	0	35069	35119	1375920	1375870	0.003	60.8
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	94.737	38	2	0	35096	35133	3507746	3507709	0.003	60.8
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	69.048	168	48	3	20854	21019	2752427	2752262	0.012	59.0
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	70.667	150	40	4	34986	35133	4360352	4360205	0.012	59.0
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	70.748	147	39	4	34986	35130	836516	836660	0.041	57.2
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	86.957	46	6	0	20598	20643	1700594	1700639	0.041	57.2
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	70.543	129	34	2	27871	27997	1703938	1704064	0.041	57.2
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	75.309	81	20	0	21321	21401	2775434	2775354	0.041	57.2
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	78.571	70	14	1	35061	35130	330476	330408	0.14	55.4
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	80.000	60	12	0	20853	20912	2775905	2775846	0.14	55.4
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	70.199	151	41	4	34985	35133	4346498	4346350	0.14	55.4
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	96.875	32	1	0	35102	35133	591636	591605	0.49	53.6
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	75.676	74	18	0	10957	11030	2425341	2425414	0.49	53.6
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	70.642	109	32	0	27889	27997	2781937	2781829	0.49	53.6
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	75.676	74	18	0	10957	11030	3588013	3587940	0.49	53.6
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	82.353	51	9	0	12474	12524	287138	287088	1.7	51.8
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	79.310	58	12	0	35073	35130	1476238	1476295	1.7	51.8
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	72.527	91	25	0	27889	27979	2784681	2784591	1.7	51.8
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.750	32	2	0	3276	3307	565001	565032	6.0	50.0
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	78.947	57	12	0	38717	38773	1132134	1132078	6.0	50.0
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.750	32	2	0	44355	44386	2041523	2041554	6.0	50.0
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	68.504	127	40	0	20517	20643	2129663	2129789	6.0	50.0
T00247	gi|66571684|gb|CP000050.1|	T00247	CP000050.1	93.750	32	2	0	35101	35132	4693551	4693520	6.0	50.0
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	99.780	46806	95	2	1	46805	3445487	3492285	0.0	83942
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	100.000	142	0	0	10957	11098	1878711	1878570	2.24e-62	257
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	100.000	142	0	0	10957	11098	4271184	4271325	2.24e-62	257
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	99.306	144	1	0	10957	11100	3213168	3213311	7.82e-62	255
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	100.000	141	0	0	10957	11097	3922674	3922814	7.82e-62	255
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	97.315	149	4	0	34985	35133	1288967	1288819	9.53e-61	251
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	99.296	142	1	0	10957	11098	2939101	2938960	9.53e-61	251
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	99.291	141	1	0	10957	11097	162641	162501	3.32e-60	250
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	96.667	150	5	0	34984	35133	1387047	1386898	1.16e-59	248
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	96.622	148	5	0	34986	35133	3117185	3117332	1.41e-58	244
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	96.622	148	5	0	34986	35133	4317585	4317438	1.41e-58	244
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	95.918	147	6	0	34987	35133	609428	609574	6.01e-57	239
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	95.333	150	7	0	34984	35133	4202833	4202684	6.01e-57	239
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	92.121	165	8	2	34973	35132	329448	329612	7.32e-56	235
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	92.025	163	13	0	34971	35133	1574647	1574485	7.32e-56	235
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	95.270	148	7	0	34986	35133	3842438	3842585	7.32e-56	235
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	95.302	149	6	1	34985	35133	4641233	4641380	2.56e-55	233
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	95.205	146	7	0	34987	35132	135381	135526	8.92e-55	232
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	94.558	147	8	0	34987	35133	1531756	1531610	3.11e-54	230
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	94.000	150	9	0	34984	35133	4126559	4126708	3.11e-54	230
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	95.172	145	7	0	34989	35133	4213771	4213627	3.11e-54	230
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	93.960	149	9	0	34985	35133	1724099	1724247	1.09e-53	228
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	93.960	149	9	0	34985	35133	2298618	2298470	1.09e-53	228
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	93.960	149	9	0	34985	35133	4510049	4510197	1.09e-53	228
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	93.960	149	9	0	34985	35133	4911788	4911936	1.09e-53	228
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	93.919	148	9	0	34986	35133	691325	691178	3.79e-53	226
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	93.919	148	9	0	34986	35133	1189513	1189366	3.79e-53	226
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	93.333	150	10	0	34984	35133	2036907	2036758	3.79e-53	226
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	93.919	148	9	0	34986	35133	2409758	2409611	3.79e-53	226
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	94.483	145	8	0	34986	35130	4615421	4615565	3.79e-53	226
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	89.941	169	15	1	34965	35133	4961361	4961195	3.79e-53	226
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	94.521	146	7	1	34987	35132	1524146	1524290	1.32e-52	224
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	95.070	142	7	0	34989	35130	2400995	2401136	1.32e-52	224
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	94.444	144	8	0	34990	35133	4410735	4410878	1.32e-52	224
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	94.483	145	7	1	34989	35133	1072485	1072342	4.62e-52	223
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	93.243	148	10	0	34986	35133	2940209	2940356	4.62e-52	223
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	93.836	146	9	0	34985	35130	3035423	3035568	4.62e-52	223
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	93.243	148	10	0	34983	35130	3374397	3374544	4.62e-52	223
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	94.366	142	8	0	34989	35130	74604	74463	1.61e-51	221
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	88.764	178	17	3	34956	35133	1291244	1291070	1.61e-51	221
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	93.793	145	9	0	34986	35130	5061940	5062084	1.61e-51	221
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	92.617	149	11	0	34985	35133	890318	890466	5.63e-51	219
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	93.243	148	9	1	34986	35132	2888415	2888268	5.63e-51	219
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	92.715	151	10	1	34984	35133	4943981	4943831	5.63e-51	219
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	92.568	148	11	0	34986	35133	676017	675870	1.97e-50	217
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	92.568	148	11	0	34983	35130	1005384	1005531	1.97e-50	217
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	92.466	146	11	0	34985	35130	400370	400515	2.39e-49	214
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	91.892	148	12	0	34986	35133	1331404	1331257	2.39e-49	214
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	91.892	148	12	0	34986	35133	4419850	4419703	2.39e-49	214
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	92.414	145	11	0	34989	35133	1523474	1523330	8.36e-49	212
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	92.517	147	10	1	34986	35132	1923276	1923131	8.36e-49	212
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	91.275	149	6	2	34989	35130	1644314	1644462	1.02e-47	208
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	91.216	148	13	0	34983	35130	3195937	3196084	1.02e-47	208
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	92.254	142	11	0	34989	35130	2624284	2624143	3.55e-47	206
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	91.096	146	13	0	34987	35132	29830	29975	1.24e-46	205
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	91.216	148	12	1	34986	35133	3054363	3054509	1.24e-46	205
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	90.476	147	8	1	34987	35133	3219891	3219751	4.33e-46	203
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	90.541	148	12	1	34989	35134	416581	416728	1.51e-45	201
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	90.345	145	14	0	34987	35131	547616	547472	5.27e-45	199
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	88.816	152	12	2	34984	35132	1982045	1982194	2.24e-43	194
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	87.919	149	18	0	34985	35133	911154	911006	9.53e-42	188
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	90.210	143	12	2	34991	35133	3858952	3858812	9.53e-42	188
T00247	gi|21166373|gb|AE008922.1|	T00247	AE008922.1	88.000	150	17	1	34986	35134	183643	183494	3.33e-41	187
